종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"003380","하림지주","6050","310","5.40","384","15.76",,,"28683","0.21","120","1.98"
"450330","하스","8570","80","0.94","303","28.28",,,"2537","3.38","0","0.00"
"101670","하이드로리튬","1760","61","3.59",,,,,"1709","1.03","0","0.00"
"365590","하이딥","634","9","1.44",,,,,"107","5.93","0","0.00"
"149980","하이로닉","5940","20","0.34","430","13.81",,,"4380","1.36","0","0.00"
"013030","하이록코리아","28700","150","0.53","3687","7.78","3821","7.51","32055","0.90","1050","3.66"
"352820","하이브","232000","3000","1.31","4504","51.51","6925","33.50","70090","3.31","700","0.30"
"126700","하이비젼시스템","16950","-100","-0.59","3483","4.87","2446","6.93","18323","0.93","500","2.95"
"071090","하이스틸","4600","395","9.39","65","70.77",,,"7393","0.62","10","0.22"
"450050","하이제8호스팩","2065","0","0.00",,,,,,,"0","0.00"
"160190","하이젠알앤엠","30650","50","0.16","109","281.19","128","239.68","1858","16.50","0","0.00"
"221840","하이즈항공","1420","-10","-0.70",,,,,"2598","0.55","0","0.00"
"106190","하이텍팜","15260","-820","-5.10","760","20.08",,,"10069","1.52","100","0.66"
"000080","하이트진로","19740","250","1.28","512","38.55","1861","10.61","15694","1.26","950","4.81"
"000087","하이트진로2우B","15200","10","0.07",,,,,,,"1000","6.58"
"000140","하이트진로홀딩스","8660","20","0.23","41","211.22",,,"24228","0.36","550","6.35"
"000145","하이트진로홀딩스우","10160","0","0.00",,,,,,,"600","5.91"
"065650","하이퍼코퍼레이션","219","-79","-26.51",,,,,"644","0.34","0","0.00"
"066130","하츠","5370","10","0.19","501","10.72",,,"8477","0.63","90","1.68"
"004590","한국가구","4205","-35","-0.83","793","5.30",,,"11512","0.37","175","4.16"
"036460","한국가스공사","37550","1150","3.16",,,"10860","3.46","112167","0.33","0","0.00"
"039340","한국경제TV","5980","10","0.17","504","11.87",,,"8245","0.73","160","2.68"
"005430","한국공항","50700","100","0.20","10275","4.93",,,"113947","0.44","1000","1.97"
"071050","한국금융지주","76300","-300","-0.39","12100","6.31","17978","4.24","143392","0.53","2650","3.47"
"071055","한국금융지주우","56400","-400","-0.70",,,,,,,"2712","4.81"
"034950","한국기업평가","88400","-100","-0.11","4570","19.34",,,"23840","3.71","5131","5.80"
"010040","한국내화","2175","-40","-1.81",,,,,"5805","0.37","45","2.07"
"025540","한국단자","69300","-1100","-1.56","7068","9.80","14196","4.88","90347","0.77","700","1.01"
"222980","한국맥널티","3860","15","0.39",,,,,"3112","1.24","0","0.00"
"010100","한국무브넥스","4500","-70","-1.53","1549","2.91",,,"10710","0.42","100","2.22"
"256840","한국비엔씨","3915","-45","-1.14","388","10.09",,,"3157","1.24","0","0.00"
"219750","한국비티비","967","0","0.00",,,,,"41","23.59","0","0.00"
"004090","한국석유","12830","30","0.23","1217","10.54","1154","11.12","14613","0.88","120","0.94"
"025550","한국선재","3425","85","2.54",,,,,"5477","0.63","0","0.00"
"002200","한국수출포장","2735","-15","-0.55","498","5.49",,,"7743","0.35","80","2.93"
"002960","한국쉘석유","316500","6000","1.93","28753","11.01",,,"97039","3.26","25000","7.90"
"017890","한국알콜","9190","0","0.00","489","18.79",,,"23303","0.39","285","3.10"
"000240","한국앤컴퍼니","16110","-140","-0.86","1975","8.16","5496","2.93","42407","0.38","700","4.35"
"080720","한국유니온제약","2725","0","0.00",,,,,"4196","0.65","0","0.00"
"123890","한국자산신탁","2480","-5","-0.20","1059","2.34","428","5.80","8459","0.29","220","8.87"
"015760","한국전력","22100","100","0.45",,,"11221","1.97","55837","0.40","0","0.00"
"063570","한국전자금융","5290","90","1.73","471","11.23","405","13.07","5987","0.88","125","2.36"
"041460","한국전자인증","3360","5","0.15","126","26.67",,,"2834","1.19","70","2.08"
"006200","한국전자홀딩스","705","-2","-0.28",,,,,"3052","0.23","20","2.84"
"101680","한국정밀기계","2810","-50","-1.75",,,,,"4844","0.58","0","0.00"
"039740","한국정보공학","2750","-5","-0.18","249","11.04",,,"5737","0.48","0","0.00"
"053300","한국정보인증","4300","-10","-0.23","229","18.78",,,"4353","0.99","70","1.63"
"025770","한국정보통신","7760","-10","-0.13","838","9.26",,,"7585","1.02","0","0.00"
"458610","한국제12호스팩","2120","10","0.47",,,,,,,"0","0.00"
"464440","한국제13호스팩","2105","10","0.48",,,,,,,"0","0.00"
"477530","한국제14호스팩","2885","0","0.00",,,,,,,"0","0.00"
"479880","한국제15호스팩","2020","-10","-0.49",,,,,,,"0","0.00"
"027970","한국제지","802","1","0.12",,,,,"2306","0.35","0","0.00"
"023350","한국종합기술","5080","-50","-0.97","1282","3.96",,,"15058","0.34","100","1.97"
"025890","한국주강","1734","-13","-0.74","224","7.74",,,"2959","0.59","0","0.00"
"000970","한국주철관","6220","-70","-1.11","789","7.88",,,"16304","0.38","400","6.43"
"104700","한국철강","8060","-90","-1.10","1756","4.59","830","9.71","21938","0.37","400","4.96"
"062970","한국첨단소재","6180","-270","-4.19",,,,,"670","9.22","0","0.00"
"017960","한국카본","14950","130","0.88",,,,,"9238","1.62","110","0.74"
"023760","한국캐피탈","558","-2","-0.36","199","2.80",,,"1958","0.28","28","5.02"
"054040","한국컴퓨터","4635","-50","-1.07","1513","3.06",,,"10063","0.46","300","6.47"
"161890","한국콜마","66100","300","0.46","227","291.19","5116","12.92","28347","2.33","600","0.91"
"021650","한국큐빅","2185","-45","-2.02","509","4.29",,,"5323","0.41","70","3.20"
"161390","한국타이어앤테크놀로지","41700","300","0.72","5904","7.06","9957","4.19","78306","0.53","1300","3.12"
"034830","한국토지신탁","992","-8","-0.80",,,,,"4631","0.21","70","7.06"
"007280","한국특강","1733","-12","-0.69","464","3.73",,,"3738","0.46","0","0.00"
"032300","한국파마","15070","-70","-0.46","8","1883.75",,,"6288","2.40","50","0.33"
"037230","한국팩키지","1656","-6","-0.36","137","12.09",,,"3618","0.46","40","2.42"
"047810","한국항공우주","84700","-1200","-1.40","2298","36.86","3167","26.75","16388","5.17","500","0.59"
"123690","한국화장품","6830","170","2.55","218","31.33",,,"1591","4.29","0","0.00"
"003350","한국화장품제조","50500","400","0.80","2009","25.14",,,"14516","3.48","100","0.20"
"030520","한글과컴퓨터","19940","10","0.05","633","31.50","1892","10.54","14031","1.42","410","2.06"
"052600","한네트","4150","5","0.12","213","19.48",,,"3167","1.31","150","3.61"
"011500","한농화성","16580","-810","-4.66","811","20.44",,,"10630","1.56","120","0.72"
"002390","한독","11290","40","0.36",,,,,"24611","0.46","300","2.66"
"256150","한독크린텍","6130","-90","-1.45","667","9.19",,,"7121","0.86","250","4.08"
"092460","한라IMS","9040","-50","-0.55","4212","2.15",,,"9928","0.91","300","3.32"
"053690","한미글로벌","16130","-270","-1.65","1400","11.52",,,"18115","0.89","400","2.48"
"042700","한미반도체","90300","-100","-0.11","2753","32.80","4359","20.72","5875","15.37","420","0.47"
"008930","한미사이언스","28400","200","0.71","1694","16.77",,,"11621","2.44","200","0.70"
"128940","한미약품","241500","-500","-0.21","11522","20.96","12218","19.77","75345","3.21","500","0.21"
"452190","한빛레이저","6480","-50","-0.77",,,,,"1104","5.87","0","0.00"
"047080","한빛소프트","1303","-19","-1.44",,,,,"405","3.22","0","0.00"
"009240","한샘","43250","-250","-0.57",,,"1587","27.25","20648","2.09","4500","10.40"
"452280","한선엔지니어링","7940","150","1.93","345","23.01",,,"3230","2.46","0","0.00"
"020000","한섬","15800","30","0.19","3818","4.14","2667","5.92","63584","0.25","750","4.75"
"003680","한성기업","4835","-50","-1.02","216","22.38",,,"9101","0.53","0","0.00"
"066980","한성크린텍","1182","-27","-2.23","18","65.67",,,"2605","0.45","0","0.00"
"105630","한세실업","12070","-40","-0.33","2850","4.24","2646","4.56","16345","0.74","500","4.14"
"069640","한세엠케이","1138","-2","-0.18",,,,,"3199","0.36","0","0.00"
"016450","한세예스24홀딩스","4080","-10","-0.24","1437","2.84",,,"12835","0.32","250","6.13"
"010420","한솔PNS","1202","9","0.75",,,,,"2094","0.57","25","2.08"
"009180","한솔로지스틱스","2315","10","0.43","672","3.44",,,"4255","0.54","100","4.32"
"114810","한솔아이원스","8530","0","0.00","77","110.78","1125","7.58","5502","1.55","0","0.00"
"070590","한솔인티큐브","1268","-20","-1.55",,,,,"1216","1.04","0","0.00"
"213500","한솔제지","8610","-50","-0.58","74","116.35","2544","3.38","30442","0.28","500","5.81"
"014680","한솔케미칼","133900","-100","-0.07","9684","13.83","11511","11.63","77725","1.72","2100","1.57"
"004710","한솔테크닉스","4215","-20","-0.47","1376","3.06",,,"11022","0.38","100","2.37"
"004150","한솔홀딩스","2510","40","1.62","177","14.18",,,"13520","0.19","100","3.98"
"025750","한솔홈데코","838","16","1.95",,,,,"1734","0.48","0","0.00"
"226440","한송네오텍","1530","0","0.00",,,,,"317","4.83","0","0.00"
"042520","한스바이오메드","7350","0","0.00",,,,,"4244","1.73","0","0.00"
"004960","한신공영","6280","-10","-0.16","2757","2.28",,,"66043","0.10","100","1.59"
"011700","한신기계","3015","35","1.17",,,,,"2794","1.08","15","0.50"
"430690","한싹","5050","-160","-3.07","375","13.47",,,"3263","1.55","0","0.00"
"078350","한양디지텍","11870","20","0.17","846","14.03",,,"8912","1.33","0","0.00"
"045100","한양이엔지","16680","-100","-0.60","4540","3.67",,,"31478","0.53","600","3.60"
"001750","한양증권","12110","-130","-1.06","2728","4.44",,,"37102","0.33","800","6.61"
"001755","한양증권우","12800","0","0.00",,,,,,,"850","6.64"
"018880","한온시스템","3995","40","1.01","96","41.61","90","44.45","4444","0.90","316","7.91"
"009420","한올바이오파마","28550","-850","-2.89","69","413.77","437","65.27","3673","7.77","0","0.00"
"214870","한울BnC","142","-59","-29.35","300","0.47",,,,,"0","0.00"
"320000","한울반도체","2600","5","0.19","84","30.95",,,"1313","1.98","0","0.00"
"091440","한울소재과학","3890","-105","-2.63",,,,,"1579","2.46","0","0.00"
"014130","한익스프레스","3350","-55","-1.62",,,,,"6835","0.49","0","0.00"
"024740","한일단조","2340","-40","-1.68","239","9.79",,,"3830","0.61","0","0.00"
"005860","한일사료","3770","-50","-1.31","2921","1.29",,,"3961","0.95","75","1.99"
"300720","한일시멘트","16940","140","0.83","2457","6.89",,,"22914","0.74","800","4.72"
"002220","한일철강","1865","-15","-0.80",,,,,"7010","0.27","30","1.61"
"006390","한일현대시멘트","14370","-20","-0.14","1814","7.92",,,"20229","0.71","700","4.87"
"003300","한일홀딩스","14000","-60","-0.43","3384","4.14",,,"48962","0.29","800","5.71"
"007770","한일화학","10470","-80","-0.76",,,,,"29508","0.35","50","0.48"
"051600","한전KPS","43150","600","1.41","3615","11.94","3927","10.99","28280","1.53","2158","5.00"
"052690","한전기술","61300","300","0.49","858","71.45","2334","26.27","14386","4.26","515","0.84"
"130660","한전산업","10660","370","3.60","476","22.39",,,"3178","3.35","297","2.79"
"198940","한주라이트메탈","712","-12","-1.66",,,,,"1273","0.56","0","0.00"
"058450","한주에이알티","1029","-441","-30.00",,,,,"1763","0.58","0","0.00"
"107640","한중엔시에스","22400","-400","-1.75",,,,,"1891","11.85","0","0.00"
"002320","한진","19720","220","1.13","1805","10.93","3730","5.29","97491","0.20","600","3.04"
"003480","한진중공업홀딩스","3545","0","0.00","290","12.22",,,"13048","0.27","100","2.82"
"180640","한진칼","80700","-3100","-3.70","5756","14.02",,,"41041","1.97","300","0.37"
"18064K","한진칼우","23300","-150","-0.64",,,,,,,"325","1.39"
"005110","한창","1254","0","0.00",,,,,"365","3.44","0","0.00"
"079170","한창산업","7150","200","2.88","301","23.75",,,"11953","0.60","160","2.24"
"009460","한창제지","689","-7","-1.01",,,,,"1526","0.45","0","0.00"
"372910","한컴라이프케어","3305","-30","-0.90","30","110.17","273","12.11","4609","0.72","0","0.00"
"054920","한컴위드","2735","-10","-0.36","36","75.97",,,"5689","0.48","0","0.00"
"457370","한켐","9100","30","0.33","674","13.50",,,"3246","2.80","0","0.00"
"002680","한탑","793","-6","-0.75",,,,,"1681","0.47","0","0.00"
"098070","한텍","30450","4050","15.34","2981","10.21",,,"12660","2.41","450","1.48"
"000880","한화","41550","-5950","-12.53","3920","10.60","9354","4.44","111503","0.37","750","1.81"
"00088K","한화3우B","17630","-1870","-9.59",,,,,,,"800","4.54"
"452260","한화갤러리아","1195","-42","-3.40",,,,,"4213","0.28","0","0.00"
"45226K","한화갤러리아우","2400","0","0.00",,,,,,,"0","0.00"
"489790","한화비전","53700","-2400","-4.28",,,,,,,"0","0.00"
"088350","한화생명","2600","-75","-2.80","954","2.73","847","3.07","17352","0.15","150","5.77"
"000370","한화손해보험","4100","-85","-2.03","1465","2.80","2443","1.68","20905","0.20","200","4.88"
"009830","한화솔루션","19880","-1220","-5.78",,,"536","37.06","45654","0.44","300","1.51"
"009835","한화솔루션우","18260","-440","-2.35",,,,,,,"350","1.92"
"272210","한화시스템","36400","-2400","-6.19","1864","19.53","1289","28.25","11443","3.18","280","0.77"
"012450","한화에어로스페이스","628000","-94000","-13.02","16103","39.00","35965","17.46","69773","9.00","1800","0.29"
"082740","한화엔진","24450","250","1.03",,,"899","27.20","3134","7.80","0","0.00"
"042660","한화오션","73100","-1700","-2.27","736","99.32","1736","42.10","14061","5.20","0","0.00"
"000885","한화우","40250","-350","-0.86",,,,,,,"800","1.99"
"003530","한화투자증권","3450","-40","-1.15","42","82.14",,,"7213","0.48","0","0.00"
"003535","한화투자증권우","5870","-60","-1.01",,,,,,,"0","0.00"
"455310","한화플러스제4호스팩","2010","0","0.00",,,,,,,"0","0.00"
"498390","한화플러스제5호스팩","1980","9","0.46",,,,,,,"0","0.00"
"195870","해성디에스","30050","200","0.67","4966","6.05","3701","8.12","30297","0.99","900","3.00"
"034810","해성산업","6600","-90","-1.35",,,,,"23855","0.28","225","3.41"
"03481K","해성산업1우","7000","-90","-1.27",,,,,,,"230","3.29"
"059270","해성에어로보틱스","6210","-220","-3.42",,,,,"3656","1.70","0","0.00"
"076610","해성옵틱스","813","5","0.62",,,,,"1571","0.52","0","0.00"
"101530","해태제과식품","6450","-40","-0.62","816","7.90",,,"10089","0.64","200","3.10"
"220180","핸디소프트","2015","22","1.10","107","18.83",,,"3469","0.58","0","0.00"
"143210","핸즈코퍼레이션","1797","-17","-0.94",,,,,"12221","0.15","0","0.00"
"214180","헥토이노베이션","12370","-80","-0.64","1911","6.47","2126","5.82","13612","0.91","360","2.91"
"234340","헥토파이낸셜","13470","-130","-0.96","1355","9.94","1619","8.32","16558","0.81","350","2.60"
"084990","헬릭스미스","2390","-165","-6.46",,,,,"3144","0.76","0","0.00"
"187660","현대ADM","1695","-115","-6.35",,,,,"605","2.80","0","0.00"
"000720","현대건설","34200","250","0.74","4767","7.17","5673","6.03","72383","0.47","600","1.75"
"000725","현대건설우","49050","-150","-0.30",,,,,,,"650","1.33"
"170030","현대공업","5800","30","0.52","869","6.67",,,"9542","0.61","200","3.45"
"453340","현대그린푸드","14320","-60","-0.42","1160","12.34","2906","4.93","18561","0.77","325","2.27"
"086280","현대글로비스","124600","3900","3.23","14154","8.80","19959","6.24","103446","1.20","6300","5.06"
"064350","현대로템","111500","3000","2.76","1475","75.59","6133","18.18","15391","7.24","100","0.09"
"079430","현대리바트","7230","10","0.14",,,"1105","6.54","20004","0.36","0","0.00"
"012330","현대모비스 (락)","266500","-4000","-1.48","37639","7.08","47564","5.60","448144","0.59","4500","1.69"
"319400","현대무벡스","3480","-40","-1.14","36","96.67",,,"1367","2.55","30","0.86"
"048410","현대바이오","11780","-90","-0.76",,,,,"1071","11.00","0","0.00"
"052260","현대바이오랜드","4490","-65","-1.43","269","16.69","633","7.09","4533","0.99","70","1.56"
"069960","현대백화점","58100","1200","2.11",,,"9678","6.00","204415","0.28","1300","2.24"
"004560","현대비앤지스틸","12860","-70","-0.54",,,,,"32515","0.40","0","0.00"
"016790","현대사료","994","0","0.00",,,,,,,"0","0.00"
"004310","현대약품","3230","0","0.00","226","14.29",,,"3174","1.02","35","1.08"
"041440","현대에버다임","8710","-70","-0.80","358","24.33",,,"10235","0.85","70","0.80"
"039010","현대에이치티","6410","10","0.16",,,,,"11307","0.57","130","2.03"
"017800","현대엘리베이","54400","200","0.37","8538","6.37",,,"35618","1.53","4000","7.35"
"307950","현대오토에버","131900","300","0.23","5024","26.25","7386","17.86","57613","2.29","1430","1.08"
"011210","현대위아","45850","-1200","-2.55","3432","13.36","5741","7.99","127286","0.36","850","1.85"
"090850","현대이지웰","5180","-10","-0.19",,,,,"3684","1.41","90","1.74"
"004020","현대제철","28800","-500","-1.71","3506","8.21","2236","12.88","145198","0.20","1000","3.47"
"005440","현대지에프홀딩스","5330","40","0.76","12056","0.44","1642","3.25","17334","0.31","200","3.75"
"005380","현대차","205000","2500","1.23","45703","4.49","47743","4.29","351861","0.58","11400","5.56"
"005387","현대차2우B","153500","-600","-0.39",,,,,,,"11500","7.49"
"005389","현대차3우B","150300","-400","-0.27",,,,,,,"11450","7.62"
"005385","현대차우","150400","-900","-0.59",,,,,,,"11450","7.61"
